Location_Type,Sampling_Area,Site_Number,Collection_Date,Collection_Time,Vegetation_Species,Cones_Present,Stem_Height,Stem_DBH,Crown_Class,Health_Status,Damage_Mode,Trunk_Wound,Crown_Remaining,Leaves_Remaining,Terrain_Aspect,Photo_Tag,Photo_Tree,Tree_Notes
forest,CRBU: Trail 403 (TL),1718,6/29/2025,11:27:00,Salicaceae-Populus tremuloides,No,14.4,28.7,C: Codominant,S: standing,"Defoliators: webbing, caterpillars, or moth larvae visible, particularly in new needles or leaves (i",0 = no visible trunk wound,100,100,135,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_21893884968619abf43a3f.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_183022051568619abf85719.jpg,Split Crowns
forest,CRBU: Trail 403 (TL),1717,6/29/2025,11:21:00,Salicaceae-Populus tremuloides,No,18.2,59.6,C: Codominant,S: standing,"Fungus or other disease: visible fungal fruiting bodies on stem (e.g., aspen canker), clumps of dead, Defoliators: webbing, caterpillars, or moth larvae visible, particularly in new needles or leaves (i",3 = large wound where either greater than 50% of the living length or greater than 50% of the basal,100,100,190,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_191207178068619abb75e23.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_210105254568619abbc2245.jpg,NA
forest,CRBU: Trail 403 (TL),1716,6/29/2025,10:51:00,Salicaceae-Populus tremuloides,No,6.2,25.9,C: Codominant,S: standing,"Defoliators: webbing, caterpillars, or moth larvae visible, particularly in new needles or leaves (i",0 = no visible trunk wound,100,100,320,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_153517408268619ab47e23f.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_137857905268619ab713e89.jpg,NA
forest,CRBU: Trail 403 (TL),1714,6/29/2025,10:36:00,Pinaceae-Abies lasiocarpa,No,23.4,62.9,D: Dominant,S: standing,"Defoliators: webbing, caterpillars, or moth larvae visible, particularly in new needles or leaves (i",0 = no visible trunk wound,95,100,100,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_192094406568619aad07351.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_29134028968619ab13ff4e.jpg,NA
forest,CRBU: Trail 403 (TL),1715,6/29/2025,10:26:00,Pinaceae-Picea engelmannii,No,24.2,53.8,D: Dominant,S: standing,"Defoliators: webbing, caterpillars, or moth larvae visible, particularly in new needles or leaves (i, Impacted by deadfall",0 = no visible trunk wound,90,90,110,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_189570153468619aa8c0d34.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_126674859368619aa8eea9e.jpg,NA
forest,CRBU: Trail 403 (TL),1713,6/29/2025,10:13:00,Pinaceae-Abies lasiocarpa,No,26.5,61.3,C: Codominant,S: standing,"Defoliators: webbing, caterpillars, or moth larvae visible, particularly in new needles or leaves (i",0 = no visible trunk wound,90,95,85,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_201622440668619aa336e9a.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_156621511668619aa596fbf.jpg,5 Meristems
forest,CRBU: Trail 403 (TL),1712,6/29/2025,10:06:00,Pinaceae-Abies lasiocarpa,No,17.3,46.7,C: Codominant,S: standing,"Defoliators: webbing, caterpillars, or moth larvae visible, particularly in new needles or leaves (i, (% red): percentage of reddish-brown needles occupying the remaining canopy",1 = a small wound less than dbh x dbh in area,100,95,165,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_61785142968619a963b1f5.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_145193985368619a96d797b.jpg,5% Red Leaves
forest,CRBU: Trail 403 (TL),1711,6/29/2025,9:56:00,Pinaceae-Picea engelmannii,Yes,17.1,40.9,D: Dominant,S: standing,"Defoliators: webbing, caterpillars, or moth larvae visible, particularly in new needles or leaves (i",0 = no visible trunk wound,95,95,155,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_40757369968619a92263dc.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_99249058568619a927ffd4.jpg,NA
forest,CRBU: Trail 403 (TL),1710,6/29/2025,9:47:00,Pinaceae-Picea engelmannii,No,27.8,102.2,D: Dominant,S: standing,"Brooming: thick branchlet growth that can be response to mistletoe or other agents, Defoliators: webbing, caterpillars, or moth larvae visible, particularly in new needles or leaves (i",0 = no visible trunk wound,100,100,125,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_94978281068619a87a0863.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_192214008768619a87d7965.jpg,Dounle Stem
forest,CRBU: Trail 403 (TL),1709,6/29/2025,9:38:00,Pinaceae-Abies lasiocarpa,No,18.5,34.3,C: Codominant,S: standing,"Defoliators: webbing, caterpillars, or moth larvae visible, particularly in new needles or leaves (i",0 = no visible trunk wound,100,100,345,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_133066780168619a81daf47.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_160061231468619a83cd2d9.jpg,Double Stem
forest,CRBU: Trail 403 (TL),1708,6/29/2025,9:21:00,Pinaceae-Picea engelmannii,Yes,19.5,44.3,D: Dominant,S: standing,"Defoliators: webbing, caterpillars, or moth larvae visible, particularly in new needles or leaves (i",0 = no visible trunk wound,100,100,290,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_95484144368619a7d218e0.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_67130538168619a7dbbeab.jpg,Double Stem
forest,CRBU: Snodgrass (SN),1707,6/28/2025,12:23:00,Salicaceae-Populus tremuloides,No,28.9,40.4,C: Codominant,S: standing,NA,2 = medium wound greater than dbh x dbh in area but less than 50% of the living length or penetratin,60,90,5,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_861275302686133ec5cb23.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_550417113686133ec9e480.jpg,NA
forest,CRBU: Snodgrass (SN),1706,6/28/2025,12:17:00,Salicaceae-Populus tremuloides,No,21.8,37.7,C: Codominant,S: standing,NA,0 = no visible trunk wound,90,100,220,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1627954700686133e5799bc.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1893847632686133e74fcab.jpg,NA
forest,CRBU: Snodgrass (SN),1705,6/28/2025,11:56:00,Pinaceae-Pinus contorta,Yes,17.7,58.7,D: Dominant,S: standing,NA,0 = no visible trunk wound,100,100,160,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_458487450686133de5d797.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1902529447686133e020130.jpg,NA
forest,CRBU: Snodgrass (SN),1704,6/28/2025,11:50:00,Pinaceae-Pinus contorta,Yes,15.9,59.5,D: Dominant,S: standing,NA,0 = no visible trunk wound,100,100,100,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_621414296686133d935820.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_107985691686133d96cd34.jpg,NA
forest,CRBU: Snodgrass (SN),1703,6/28/2025,11:35:00,Pinaceae-Pinus contorta,Yes,22.1,65.9,C: Codominant,S: standing,NA,0 = no visible trunk wound,100,100,150,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_720311959686133c3dbe22.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1303267490686133d0c7ab7.jpg,NA
forest,CRBU: Snodgrass (SN),1702,6/28/2025,11:21:00,Salicaceae-Populus tremuloides,No,33.6,38.8,C: Codominant,L: leaning,NA,0 = no visible trunk wound,95,100,45,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_501572834686133ba69f75.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1917526867686133ba9972f.jpg,NA
forest,CRBU: Snodgrass (SN),1701,6/28/2025,11:16:00,Salicaceae-Populus tremuloides,No,17.8,15.3,C: Codominant,S: standing,NA,0 = no visible trunk wound,100,95,175,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1564332625686133b4eacf8.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1734763369686133b5a8497.jpg,NA
forest,CRBU: Snodgrass (SN),1700,6/28/2025,10:57:00,Pinaceae-Abies lasiocarpa,No,18.6,67.6,D: Dominant,S: standing,NA,1 = a small wound less than dbh x dbh in area,100,100,110,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1595329822686133afa3632.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_61339560686133afdcf09.jpg,NA
forest,CRBU: Snodgrass (SN),1699,6/28/2025,10:34:00,Pinaceae-Abies lasiocarpa,No,21.3,45.4,D: Dominant,L: leaning,"Defoliators: webbing, caterpillars, or moth larvae visible, particularly in new needles or leaves (i",0 = no visible trunk wound,100,100,330,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_158436440686133a8e1195.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_38513212686133a9f37b3.jpg,NA
forest,CRBU: Snodgrass (SN),1698,6/28/2025,10:24:00,Pinaceae-Abies lasiocarpa,No,20.2,51,C: Codominant,L: leaning,"Defoliators: webbing, caterpillars, or moth larvae visible, particularly in new needles or leaves (i",0 = no visible trunk wound,100,100,155,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_5889707446860b20ae9105.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_2393697546860b20b9a463.jpg,NA
forest,CRBU: Snodgrass (SN),1697,6/28/2025,10:14:00,Pinaceae-Pinus contorta,Yes,21.5,78.7,D: Dominant,S: standing,NA,0 = no visible trunk wound,100,100,40,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_21357724766860b205ef6e3.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_17960955776860b20649cc9.jpg,NA
forest,CRBU: Snodgrass (SN),1696,6/28/2025,9:59:00,Pinaceae-Picea engelmannii,Yes,27.7,62.7,D: Dominant,S: standing,NA,0 = no visible trunk wound,100,100,90,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_17945782876860b20140ca3.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_14188501286860b20196bef.jpg,NA
forest,CRBU: Snodgrass (SN),1695,6/28/2025,9:51:00,Pinaceae-Abies lasiocarpa,No,20.7,45,C: Codominant,S: standing,NA,0 = no visible trunk wound,100,100,110,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_16189983006860b1fa31c9a.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_19535106026860b1fa77e49.jpg,NA
forest,CRBU: Snodgrass (SN),1694,6/28/2025,9:39:00,Pinaceae-Picea engelmannii,Yes,13.3,31.3,C: Codominant,S: standing,NA,0 = no visible trunk wound,100,100,115,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_10723135486860b1f50767d.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1744564816860b1f588290.jpg,NA
forest,CRBU: Snodgrass (SN),1693,6/28/2025,9:33:00,Pinaceae-Picea engelmannii,Yes,19.3,40.8,D: Dominant,S: standing,NA,0 = no visible trunk wound,100,100,120,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_270753936860b1e6648fe.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_8668302456860b1e69b641.jpg,NA
forest,CRBU: Snodgrass (SN),1692,6/28/2025,9:24:00,Pinaceae-Picea engelmannii,No,24.2,47.4,C: Codominant,S: standing,NA,0 = no visible trunk wound,100,100,40,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_13917231466860b1e01c076.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_15163374646860b1e0a05b1.jpg,NA
forest,CRBU: Snodgrass (SN),1691,6/28/2025,9:13:00,Pinaceae-Pinus contorta,Yes,19.6,61.7,C: Codominant,S: standing,NA,0 = no visible trunk wound,100,100,150,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_220037506860b1db4709a.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_4690977006860b1db85901.jpg,NA
forest,CRBU: Snodgrass (SN),1690,6/28/2025,8:59:00,Pinaceae-Abies lasiocarpa,No,22.1,45.2,C: Codominant,S: standing,NA,0 = no visible trunk wound,100,100,125,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_20035995376860b1d76b597.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_6162563296860b1d7a25f8.jpg,NA
forest,CRBU: Gothic Townsite Dry Meadow (GO),1689,6/24/2025,11:55:00,Salicaceae-Populus tremuloides,No,35,22.1,C: Codominant,S: standing,NA,0 = no visible trunk wound,90,100,90,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1462173785685af1cce18ce.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1000720655685af1cddd996.jpg,NA
forest,CRBU: Gothic Townsite Dry Meadow (GO),1688,6/24/2025,11:48:00,Salicaceae-Populus tremuloides,No,20.7,37.1,C: Codominant,S: standing,NA,0 = no visible trunk wound,100,80,180,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_2034850290685af1c93f5f2.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1301105503685af1c9b3e1b.jpg,NA
forest,CRBU: Gothic Townsite Dry Meadow (GO),1687,6/24/2025,11:43:00,Salicaceae-Populus tremuloides,No,16.2,24.3,C: Codominant,S: standing,NA,0 = no visible trunk wound,100,80,NA,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1447030540685af189bc2f8.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1509284994685af18a4b060.jpg,NA
forest,CRBU: Gothic Townsite Dry Meadow (GO),1686,6/24/2025,11:34:00,Salicaceae-Populus tremuloides,No,11.3,25.8,C: Codominant,S: standing,NA,0 = no visible trunk wound,80,80,125,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_94965974685af1865cfae.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_2003128447685af1869caec.jpg,NA
forest,CRBU: Gothic Townsite Dry Meadow (GO),1685,6/24/2025,11:24:00,Salicaceae-Populus tremuloides,No,7.9,19.7,C: Codominant,S: standing,Other (make observations in notes field),0 = no visible trunk wound,100,100,70,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1945366653685af1830c193.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_447982664685af183460b8.jpg,NA
forest,CRBU: Gothic Townsite Dry Meadow (GO),1684,6/24/2025,11:12:00,Pinaceae-Abies lasiocarpa,No,5.9,21.3,I: Intermediate,S: standing,NA,0 = no visible trunk wound,100,100,80,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_384377187685af17ed4b6e.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1480751624685af17f21157.jpg,NA
forest,CRBU: Gothic Townsite Dry Meadow (GO),1683,6/24/2025,11:02:00,Pinaceae-Picea engelmannii,Yes,19.2,52,D: Dominant,S: standing,"Defoliators: webbing, caterpillars, or moth larvae visible, particularly in new needles or leaves (i",0 = no visible trunk wound,100,100,42,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1660707563685af1799146c.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_955207668685af17a2138a.jpg,NA
forest,CRBU: Gothic Townsite Dry Meadow (GO),1682,6/24/2025,10:52:00,Pinaceae-Picea engelmannii,Yes,22.3,45,D: Dominant,S: standing,"Defoliators: webbing, caterpillars, or moth larvae visible, particularly in new needles or leaves (i",0 = no visible trunk wound,90,100,150,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1262039728685af173042cf.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1366096144685af174347bc.jpg,NA
forest,CRBU: Gothic Townsite Dry Meadow (GO),1681,6/24/2025,10:41:00,Pinaceae-Picea engelmannii,No,37.3,54,D: Dominant,S: standing,"Defoliators: webbing, caterpillars, or moth larvae visible, particularly in new needles or leaves (i",0 = no visible trunk wound,100,100,180,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_531021556685af16c68707.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_82619194685af16e9406e.jpg,NA
forest,CRBU: Gothic Townsite Dry Meadow (GO),1680,6/24/2025,10:34:00,Pinaceae-Abies lasiocarpa,No,11.4,30.3,C: Codominant,S: standing,"Defoliators: webbing, caterpillars, or moth larvae visible, particularly in new needles or leaves (i",0 = no visible trunk wound,70,90,356,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1682003734685af16809cb5.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1356143132685af16836153.jpg,NA
forest,CRBU: Gothic Townsite Dry Meadow (GO),1678,6/24/2025,10:30:00,Pinaceae-Abies lasiocarpa,Yes,15.2,40.1,C: Codominant,L: leaning,"Defoliators: webbing, caterpillars, or moth larvae visible, particularly in new needles or leaves (i, Impacted by deadfall",0 = no visible trunk wound,95,95,340,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1346569346685af163b94f7.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_452372442685af16464ba2.jpg,NA
forest,CRBU: Gothic Townsite Dry Meadow (GO),1679,6/24/2025,10:15:00,Pinaceae-Picea engelmannii,Yes,18.8,43.3,D: Dominant,S: standing,"Defoliators: webbing, caterpillars, or moth larvae visible, particularly in new needles or leaves (i, Impacted by deadfall",1 = a small wound less than dbh x dbh in area,75,90,155,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_196377726685af15e27927.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_814685539685af15e714eb.jpg,NA
forest,CRBU: Gothic Townsite Dry Meadow (GO),1677,6/24/2025,10:04:00,Pinaceae-Picea engelmannii,NA,30.3,91.2,C: Codominant,S: standing,"Defoliators: webbing, caterpillars, or moth larvae visible, particularly in new needles or leaves (i",0 = no visible trunk wound,100,100,105,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1491998667685af1599e704.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1692433139685af159dba80.jpg,NA
forest,CRBU: Gothic Townsite Dry Meadow (GO),1676,6/24/2025,9:50:00,Pinaceae-Abies lasiocarpa,No,19.7,55.1,C: Codominant,S: standing,"Defoliators: webbing, caterpillars, or moth larvae visible, particularly in new needles or leaves (i",0 = no visible trunk wound,100,100,165,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_283449411685af155c80c2.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_276263900685af1560ff28.jpg,NA
forest,CRBU: Gothic Townsite Dry Meadow (GO),1675,6/24/2025,9:39:00,Pinaceae-Abies lasiocarpa,No,39.8,47.5,C: Codominant,S: standing,"Defoliators: webbing, caterpillars, or moth larvae visible, particularly in new needles or leaves (i",0 = no visible trunk wound,100,100,270,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1658963929685af14f2e57a.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1349356326685af151d5f08.jpg,NA
forest,CRBU: Gothic Townsite Dry Meadow (GO),1674,6/24/2025,9:27:00,Pinaceae-Picea engelmannii,No,15.8,92.6,D: Dominant,S: standing,NA,0 = no visible trunk wound,100,100,250,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1164542464685af14ab223c.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1905895325685af14c09e73.jpg,NA
forest,CRBU: Gothic Townsite Dry Meadow (GO),1673,6/24/2025,9:18:00,Pinaceae-Picea engelmannii,No,27.8,87,D: Dominant,S: standing,Brooming: thick branchlet growth that can be response to mistletoe or other agents,0 = no visible trunk wound,100,100,235,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_764560420685af146311f3.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1768608451685af146bfccf.jpg,NA
forest,CRBU: Gothic Townsite Dry Meadow (GO),1672,6/24/2025,8:59:00,Pinaceae-Picea engelmannii,Yes,19,47.5,D: Dominant,S: standing,NA,0 = no visible trunk wound,100,90,55,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_671955564685af142df578.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_160242611685af1431e4cc.jpg,NA
forest,CRBU: Upper Upper (UU),1671,6/23/2025,12:10:00,Salicaceae-Populus tremuloides,No,14.4,24.1,C: Codominant,S: standing,NA,0 = no visible trunk wound,100,100,235,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_887539461685a18b36f3ef.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1347205187685a18b3c83c0.jpg,NA
forest,CRBU: Upper Upper (UU),1670,6/23/2025,11:53:00,Salicaceae-Populus tremuloides,No,22.1,35.5,C: Codominant,S: standing,NA,0 = no visible trunk wound,100,100,270,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_149709832685a18af160a1.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1582266794685a18af86b68.jpg,NA
forest,CRBU: Upper Upper (UU),1669,6/23/2025,11:46:00,Salicaceae-Populus tremuloides,No,17.9,34.4,C: Codominant,S: standing,NA,0 = no visible trunk wound,100,100,300,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1069197551685a18ab359bc.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1548722082685a18ab77ffb.jpg,NA
forest,CRBU: Upper Upper (UU),1668,6/23/2025,11:37:00,Salicaceae-Populus tremuloides,No,28.6,24.1,C: Codominant,S: standing,"Fungus or other disease: visible fungal fruiting bodies on stem (e.g., aspen canker), clumps of dead",0 = no visible trunk wound,100,100,150,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1875771077685a18a7219dd.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_726780648685a18a7c43d5.jpg,NA
forest,CRBU: Upper Upper (UU),1667,6/23/2025,10:57:00,Pinaceae-Pseudotsuga menziessii,Yes,31.2,77.6,D: Dominant,L: leaning,Other (make observations in notes field),0 = no visible trunk wound,100,95,250,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1846293747685a18a311372.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1708896612685a18a35cf2e.jpg,Badly pitching out
forest,CRBU: Upper Upper (UU),1666,6/23/2025,10:49:00,Pinaceae-Pinus contorta,Yes,28.4,56,C: Codominant,S: standing,"Bark beetle: boreholes, “popcorn” sap blisters, galleries in cambium",1 = a small wound less than dbh x dbh in area,100,95,150,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1832628000685a189d20ff4.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_394428105685a189f6fef0.jpg,NA
